Sim_Index,Return_Code,Prop_0_Endpoint1,Prop_1_Endpoint1,Delta_1_Endpoint1,StdError_1_Endpoint1,Test_Stat_1_Endpoint1,pval_1_Endpoint1,Prop_0_Endpoint2,Prop_1_Endpoint2,Delta_1_Endpoint2,StdError_1_Endpoint2,Test_Stat_1_Endpoint2,pval_1_Endpoint2,Prop_0_Endpoint3,Prop_1_Endpoint3,Delta_1_Endpoint3,StdError_1_Endpoint3,Test_Stat_1_Endpoint3,pval_1_Endpoint3,Adjpval_1,Adjpval_2,Adjpval_3,Adjpval,SampleSize_0,SampleSize_1,Tot_SampleSize,RejFlag_1_Endpoint1,RejFlag_1_Endpoint2,RejFlag_1_Endpoint3,IsNonNull_1_Endpoint1,IsNonNull_1_Endpoint2,IsNonNull_1_Endpoint3,FWERFlag,DisjnPowFlag,ConPowFlag
600,0,0.08,0.26,0.18,0.0751265598839718,2.39595690629251,0.00828851957445276,0.26,0.46,0.2,0.096,2.08333333333333,0.0186104251898863,0.34,0.52,0.18,0.0990151503558925,1.81790361730525,0.0345394326763626,0.0248655587233583,0.0372208503797727,0.0372208503797727,0.0372208503797727,50,50,100,1,0,0,1,1,1,0,0,1
601,0,0.12,0.32,0.2,0.0828492607088319,2.41402274792634,0.00788873864558892,0.22,0.36,0.14,0.0907524104363074,1.54265874952441,0.0614567977348018,0.36,0.44,0.08,0.0979795897113271,0.816496580927726,0.207108089121263,0.0236662159367668,0.122913595469604,0.207108089121263,0.207108089121263,50,50,100,1,0,0,1,1,1,0,0,1
602,0,0.18,0.42,0.24,0.0916515138991168,2.61861468283191,0.0044143804764093,0.16,0.38,0.22,0.0887918915216925,2.47770372079812,0.00661154485112425,0.4,0.46,0.06,0.0990151503558925,0.605967872435083,0.272268043743085,0.0132431414292279,0.0132431414292279,0.272268043743085,0.272268043743085,50,50,100,1,1,0,1,1,1,0,0,1
603,0,0.08,0.28,0.2,0.0768374908491942,2.60289603147677,0.00462199909738092,0.18,0.44,0.26,0.0924986486387774,2.81085187541867,0.00247052637450829,0.2,0.54,0.34,0.0965608616365865,3.52109534067347,0.000214884032202822,0.00494105274901658,0.00494105274901658,0.000644652096608467,0.00494105274901658,50,50,100,1,1,1,1,1,1,0,0,1
604,0,0.08,0.34,0.26,0.0814616474176652,3.19168600491154,0.000707225027170355,0.22,0.38,0.16,0.0916515138991168,1.74574312188794,0.0404277991850261,0.24,0.52,0.28,0.0970772887960928,2.88429975200615,0.00196142578829517,0.00212167508151107,0.0404277991850262,0.00392285157659034,0.0404277991850262,50,50,100,1,0,1,1,1,1,0,0,1
605,0,0.04,0.42,0.38,0.0841665016500033,4.5148603369567,3.167925342384E-06,0.22,0.48,0.26,0.0953939201416946,2.72554057547699,0.00320981427071687,0.26,0.54,0.28,0.0979795897113271,2.85773803324704,0.00213336241108808,9.503776027153E-06,0.00426672482217616,0.00426672482217616,0.00426672482217616,50,50,100,1,1,1,1,1,1,0,0,1
606,0,0.08,0.34,0.26,0.0814616474176652,3.19168600491154,0.000707225027170355,0.16,0.54,0.38,0.0953939201416946,3.98348237954329,3.3956354571707E-05,0.2,0.52,0.32,0.096,3.33333333333333,0.000429060333196785,0.00085812066639357,0.000101869063715121,0.00085812066639357,0.00085812066639357,50,50,100,1,1,1,1,1,1,0,0,1
607,0,0.12,0.2,0.08,0.0733212111192934,1.09108945117996,0.137616762037417,0.14,0.36,0.22,0.0866025403784439,2.54034118443435,0.00553721883807834,0.26,0.4,0.14,0.09404254356407,1.4886879352069,0.0682847817372672,0.137616762037417,0.016611656514235,0.136569563474534,0.137616762037417,50,50,100,0,1,0,1,1,1,0,0,1
608,0,0.1,0.44,0.34,0.0887918915216925,3.82917847759709,6.4285870043146E-05,0.3,0.44,0.14,0.0965608616365865,1.44986278733613,0.0735483931523607,0.32,0.58,0.26,0.099498743710662,2.61309831967395,0.00448627429805881,0.000192857610129438,0.0735483931523608,0.00897254859611763,0.0735483931523608,50,50,100,1,0,1,1,1,1,0,0,1
609,0,0.04,0.24,0.2,0.0693974062915899,2.88195208852117,0.00197609911683638,0.12,0.5,0.38,0.0924986486387774,4.1081681256119,1.9940487775982E-05,0.18,0.52,0.34,0.0953939201416946,3.56416844485452,0.000182505753627216,0.00197609911683639,5.9821463327947E-05,0.000365011507254432,0.00197609911683639,50,50,100,1,1,1,1,1,1,0,0,1
610,0,0.04,0.4,0.36,0.0828492607088319,4.34524094626741,6.956143484893E-06,0.14,0.32,0.18,0.0841665016500033,2.13861805434791,0.0162333070504032,0.3,0.46,0.16,0.0970772887960928,1.64817128686066,0.0496587635690655,2.0868430454679E-05,0.0324666141008063,0.0496587635690656,0.0496587635690656,50,50,100,1,0,0,1,1,1,0,0,1
611,0,0.14,0.34,0.2,0.0854166260162505,2.34146452895423,0.00960412554850698,0.22,0.46,0.24,0.0947417542586161,2.53320198552449,0.00565129015316101,0.28,0.38,0.1,0.09404254356407,1.06334852514778,0.143811963482238,0.019208251097014,0.0169538704594831,0.143811963482238,0.143811963482238,50,50,100,1,1,0,1,1,1,0,0,1
612,0,0.08,0.28,0.2,0.0768374908491942,2.60289603147677,0.00462199909738092,0.22,0.36,0.14,0.0907524104363074,1.54265874952441,0.0614567977348018,0.24,0.48,0.24,0.096,2.5,0.00620966532577616,0.0138659972921428,0.0614567977348019,0.0138659972921428,0.0614567977348019,50,50,100,1,0,1,1,1,1,0,0,1
613,0,0.12,0.28,0.16,0.08,2,0.0227501319481792,0.14,0.28,0.14,0.0814616474176652,1.71860015649083,0.0428436015851918,0.28,0.44,0.16,0.096,1.66666666666667,0.0477903522728147,0.0682503958445377,0.0856872031703838,0.0856872031703838,0.0856872031703838,50,50,100,0,0,0,1,1,1,0,0,0
614,0,0.08,0.32,0.24,0.08,3,0.0013498980316301,0.24,0.36,0.12,0.0916515138991168,1.30930734141595,0.0952151319127621,0.3,0.52,0.22,0.0983666610188635,2.23653011824617,0.0126585333514438,0.00404969409489031,0.0952151319127622,0.0253170667028877,0.0952151319127622,50,50,100,1,0,0,1,1,1,0,0,1
615,0,0.1,0.28,0.18,0.0784601809837321,2.29415733870562,0.0108907313955597,0.16,0.38,0.22,0.0887918915216925,2.47770372079812,0.00661154485112425,0.2,0.54,0.34,0.0965608616365865,3.52109534067347,0.000214884032202822,0.0132230897022485,0.0132230897022485,0.000644652096608467,0.0132230897022485,50,50,100,1,1,1,1,1,1,0,0,1
616,0,0.1,0.36,0.26,0.0841665016500033,3.08911496739142,0.00100376868210039,0.12,0.38,0.26,0.0866025403784439,3.00222139978605,0.00134008586403422,0.28,0.48,0.2,0.0970772887960928,2.06021410857582,0.019689038367209,0.00301130604630118,0.00301130604630118,0.0196890383672091,0.0196890383672091,50,50,100,1,1,1,1,1,1,0,0,1
617,0,0.1,0.4,0.3,0.0866025403784439,3.46410161513776,0.000266002752569605,0.18,0.4,0.22,0.0907524104363074,2.42417803496693,0.0076715407924367,0.26,0.48,0.22,0.0965608616365865,2.27835580867107,0.0113526935326735,0.000798008257708816,0.0153430815848734,0.0153430815848734,0.0153430815848734,50,50,100,1,1,1,1,1,1,0,0,1
618,0,0.16,0.28,0.12,0.0828492607088319,1.4484136487558,0.0737506999513163,0.14,0.42,0.28,0.0897997772825746,3.11804782231162,0.000910266304662621,0.34,0.38,0.04,0.096,0.416666666666666,0.33846111951069,0.147501399902633,0.00273079891398787,0.33846111951069,0.33846111951069,50,50,100,0,1,0,1,1,1,0,0,1
619,0,0.08,0.22,0.14,0.0714142842854285,1.96039211763921,0.0249749882273732,0.2,0.32,0.12,0.0877268487978452,1.36788225776266,0.0856744670960986,0.3,0.44,0.14,0.0965608616365865,1.44986278733613,0.0735483931523607,0.0749249646821197,0.147096786304722,0.147096786304722,0.147096786304722,50,50,100,0,0,0,1,1,1,0,0,0
620,0,0.06,0.28,0.22,0.0751265598839718,2.92839177435751,0.00170360212969389,0.16,0.44,0.28,0.0916515138991168,3.05505046330389,0.00112511328404297,0.24,0.48,0.24,0.096,2.5,0.00620966532577616,0.00340720425938779,0.0033753398521289,0.00620966532577617,0.00620966532577617,50,50,100,1,1,1,1,1,1,0,0,1
621,0,0.12,0.3,0.18,0.0814616474176652,2.20962877263106,0.0135654683700883,0.22,0.32,0.1,0.0887918915216925,1.12622896399914,0.13003430835418,0.34,0.56,0.22,0.099498743710662,2.21108319357027,0.0135150382738862,0.0405451148216587,0.13003430835418,0.0405451148216587,0.13003430835418,50,50,100,0,0,0,1,1,1,0,0,0
622,0,0.02,0.26,0.24,0.0693974062915899,3.45834250622541,0.000271754971050697,0.1,0.46,0.36,0.0897997772825746,4.00891862868637,3.0498714448268E-05,0.2,0.58,0.38,0.0975499871860576,3.89543874849747,4.901056581208E-05,0.000271754971050698,9.1496143344805E-05,9.802113162416E-05,0.000271754971050698,50,50,100,1,1,1,1,1,1,0,0,1
623,0,0.06,0.4,0.34,0.0841665016500033,4.03961188043494,2.6769862177423E-05,0.14,0.46,0.32,0.0916515138991168,3.49148624377588,0.00024017059999093,0.3,0.5,0.2,0.0979795897113271,2.04124145231932,0.0206134166685819,8.0309586532268E-05,0.00048034119998186,0.0206134166685819,0.0206134166685819,50,50,100,1,1,1,1,1,1,0,0,1
624,0,0.08,0.26,0.18,0.0751265598839718,2.39595690629251,0.00828851957445276,0.28,0.4,0.12,0.0947417542586161,1.26660099276225,0.102648998651261,0.3,0.52,0.22,0.0983666610188635,2.23653011824617,0.0126585333514438,0.0248655587233583,0.102648998651261,0.0253170667028877,0.102648998651261,50,50,100,1,0,0,1,1,1,0,0,1
625,0,0.14,0.36,0.22,0.0866025403784439,2.54034118443435,0.00553721883807834,0.26,0.52,0.26,0.0975499871860576,2.66530019634037,0.00384598124603608,0.24,0.48,0.24,0.096,2.5,0.00620966532577616,0.0115379437381082,0.0115379437381082,0.0115379437381082,0.0115379437381082,50,50,100,1,1,1,1,1,1,0,0,1
626,0,0.14,0.26,0.12,0.08,1.5,0.0668072012688581,0.22,0.4,0.18,0.0924986486387774,1.94597437528985,0.0258289088868678,0.32,0.56,0.24,0.0992773891679269,2.41746889207614,0.00781443491401412,0.0668072012688582,0.0516578177737357,0.0234433047420424,0.0668072012688582,50,50,100,0,0,1,1,1,1,0,0,1
627,0,0.14,0.3,0.16,0.0828492607088319,1.93121819834107,0.0267280372053111,0.24,0.42,0.18,0.09404254356407,1.91402734526601,0.0278083309093121,0.3,0.42,0.12,0.096,1.25,0.105649773666855,0.0801841116159335,0.0801841116159335,0.105649773666855,0.105649773666855,50,50,100,0,0,0,1,1,1,0,0,0
628,0,0.06,0.4,0.34,0.0841665016500033,4.03961188043494,2.6769862177423E-05,0.24,0.46,0.22,0.0953939201416946,2.30622664078822,0.0105489858623892,0.3,0.6,0.3,0.099498743710662,3.01511344577764,0.00128441576351135,8.0309586532268E-05,0.0105489858623892,0.0025688315270227,0.0105489858623892,50,50,100,1,1,1,1,1,1,0,0,1
629,0,0.16,0.24,0.08,0.08,1,0.158655253931457,0.18,0.4,0.22,0.0907524104363074,2.42417803496693,0.0076715407924367,0.34,0.54,0.2,0.0992773891679269,2.01455741006345,0.0219755218996945,0.158655253931457,0.0230146223773101,0.0439510437993891,0.158655253931457,50,50,100,0,1,0,1,1,1,0,0,1
630,0,0.18,0.42,0.24,0.0916515138991168,2.61861468283191,0.0044143804764093,0.26,0.34,0.08,0.0916515138991168,0.87287156094397,0.191366544442613,0.36,0.44,0.08,0.0979795897113271,0.816496580927726,0.207108089121263,0.0132431414292279,0.382733088885227,0.382733088885227,0.382733088885227,50,50,100,1,0,0,1,1,1,0,0,1
631,0,0.06,0.24,0.18,0.0714142842854285,2.52050415125042,0.00585934279988432,0.18,0.34,0.16,0.0877268487978452,1.82384301035021,0.0340879047226217,0.22,0.56,0.34,0.0975499871860576,3.4853925644451,0.000245707757850377,0.0117186855997686,0.0340879047226217,0.000737123273551133,0.0340879047226217,50,50,100,1,0,1,1,1,1,0,0,1
632,0,0.12,0.34,0.22,0.0841665016500033,2.61386651086967,0.00447620032575946,0.16,0.4,0.24,0.0897997772825746,2.67261241912424,0.00376315758322898,0.32,0.48,0.16,0.0979795897113271,1.63299316185545,0.0512352174298747,0.011289472749687,0.011289472749687,0.0512352174298747,0.0512352174298747,50,50,100,1,1,0,1,1,1,0,0,1
633,0,0.1,0.26,0.16,0.0768374908491942,2.08231682518141,0.0186567700367826,0.22,0.3,0.08,0.0877268487978452,0.911921505175106,0.18090501998841,0.36,0.5,0.14,0.0990151503558925,1.41392503568186,0.0786919571105135,0.0559703101103478,0.18090501998841,0.157383914221027,0.18090501998841,50,50,100,0,0,0,1,1,1,0,0,0
634,0,0.12,0.32,0.2,0.0828492607088319,2.41402274792634,0.00788873864558892,0.26,0.3,0.04,0.0897997772825746,0.445435403187374,0.328002566095431,0.32,0.6,0.28,0.0996794863550169,2.80900323866795,0.00248475733298248,0.0157774772911779,0.328002566095431,0.00745427199894744,0.328002566095431,50,50,100,1,0,1,1,1,1,0,0,1
635,0,0.12,0.32,0.2,0.0828492607088319,2.41402274792634,0.00788873864558892,0.22,0.4,0.18,0.0924986486387774,1.94597437528985,0.0258289088868678,0.38,0.5,0.12,0.0992773891679269,1.20873444603807,0.113382441762419,0.0236662159367668,0.0516578177737357,0.113382441762419,0.113382441762419,50,50,100,1,0,0,1,1,1,0,0,1
636,0,0.14,0.34,0.2,0.0854166260162505,2.34146452895423,0.00960412554850698,0.14,0.38,0.24,0.0877268487978452,2.73576451552532,0.00311177724336409,0.38,0.4,0.02,0.0975499871860576,0.205023092026183,0.418777041703992,0.019208251097014,0.00933533173009228,0.418777041703993,0.418777041703993,50,50,100,1,1,0,1,1,1,0,0,1
637,0,0.12,0.2,0.08,0.0733212111192934,1.09108945117996,0.137616762037417,0.3,0.3,0,0.0916515138991168,0,0.5,0.42,0.54,0.12,0.0999199679743744,1.20096115353815,0.114883135230569,0.344649405691707,0.500000000000001,0.344649405691707,0.500000000000001,50,50,100,0,0,0,1,1,1,0,0,0
638,0,0.1,0.32,0.22,0.0814616474176652,2.7006573887713,0.00346012927414452,0.24,0.38,0.14,0.0924986486387774,1.51353562522544,0.0650718295128838,0.38,0.42,0.04,0.0979795897113271,0.408248290463863,0.341545699154804,0.0103803878224336,0.130143659025768,0.341545699154805,0.341545699154805,50,50,100,1,0,0,1,1,1,0,0,1
639,0,0.1,0.2,0.1,0.0714142842854285,1.40028008402801,0.0807147311835417,0.18,0.38,0.2,0.0897997772825746,2.22717701593687,0.0129677227936772,0.22,0.52,0.3,0.0965608616365865,3.106848830006,0.000945465339144413,0.0807147311835417,0.0259354455873544,0.00283639601743324,0.0807147311835417,50,50,100,0,0,1,1,1,1,0,0,1
640,0,0.1,0.32,0.22,0.0814616474176652,2.7006573887713,0.00346012927414452,0.18,0.38,0.2,0.0897997772825746,2.22717701593687,0.0129677227936772,0.32,0.54,0.22,0.0990151503558925,2.22188219892864,0.0131456338585864,0.0103803878224336,0.0259354455873544,0.0259354455873544,0.0259354455873544,50,50,100,1,0,0,1,1,1,0,0,1
641,0,0.12,0.44,0.32,0.0897997772825746,3.56348322549899,0.000182983045738938,0.16,0.5,0.34,0.09404254356407,3.61538498550246,0.000149950801395127,0.44,0.54,0.1,0.0999799979995999,1.00020006002001,0.158606850105788,0.000449852404185381,0.000449852404185381,0.158606850105788,0.158606850105788,50,50,100,1,1,0,1,1,1,0,0,1
642,0,0.1,0.38,0.28,0.0854166260162505,3.27805034053593,0.000522633763679337,0.18,0.42,0.24,0.0916515138991168,2.61861468283191,0.0044143804764093,0.22,0.62,0.4,0.0987117014340245,4.05220449236554,2.5368643904788E-05,0.00104526752735867,0.0044143804764093,7.6105931714365E-05,0.0044143804764093,50,50,100,1,1,1,1,1,1,0,0,1
643,0,0.14,0.34,0.2,0.0854166260162505,2.34146452895423,0.00960412554850698,0.2,0.44,0.24,0.0932952303175248,2.57247877713763,0.00504865732375359,0.38,0.44,0.06,0.0983666610188635,0.609962759521683,0.27094323851622,0.019208251097014,0.0151459719712608,0.270943238516221,0.270943238516221,50,50,100,1,1,0,1,1,1,0,0,1
644,0,0.08,0.26,0.18,0.0751265598839718,2.39595690629251,0.00828851957445276,0.14,0.42,0.28,0.0897997772825746,3.11804782231162,0.000910266304662621,0.38,0.46,0.08,0.0987117014340245,0.810440898473108,0.208843409989244,0.0165770391489055,0.00273079891398787,0.208843409989244,0.208843409989244,50,50,100,1,1,0,1,1,1,0,0,1
645,0,0.08,0.4,0.32,0.0854166260162505,3.74634324632678,8.971551875625E-05,0.16,0.44,0.28,0.0916515138991168,3.05505046330389,0.00112511328404297,0.26,0.56,0.3,0.0983666610188635,3.04981379760842,0.00114491641930736,0.000269146556268751,0.00225022656808594,0.00225022656808594,0.00225022656808594,50,50,100,1,1,1,1,1,1,0,0,1
646,0,0.06,0.24,0.18,0.0714142842854285,2.52050415125042,0.00585934279988432,0.1,0.4,0.3,0.0866025403784439,3.46410161513776,0.000266002752569605,0.12,0.5,0.38,0.0924986486387774,4.1081681256119,1.9940487775982E-05,0.00585934279988432,0.000532005505139211,5.9821463327947E-05,0.00585934279988432,50,50,100,1,1,1,1,1,1,0,0,1
647,0,0.02,0.3,0.28,0.0733212111192934,3.81881307912987,6.7047660161523E-05,0.22,0.42,0.2,0.0932952303175248,2.14373231428136,0.0160271707152945,0.28,0.42,0.14,0.0953939201416946,1.46759877141069,0.0711066209681963,0.00020114298048457,0.032054341430589,0.0711066209681964,0.0711066209681964,50,50,100,1,0,0,1,1,1,0,0,1
648,0,0.08,0.34,0.26,0.0814616474176652,3.19168600491154,0.000707225027170355,0.18,0.44,0.26,0.0924986486387774,2.81085187541867,0.00247052637450829,0.3,0.54,0.24,0.0987117014340245,2.43132269541932,0.00752190466576574,0.00212167508151107,0.00494105274901658,0.00752190466576575,0.00752190466576575,50,50,100,1,1,1,1,1,1,0,0,1
649,0,0.12,0.32,0.2,0.0828492607088319,2.41402274792634,0.00788873864558892,0.14,0.44,0.3,0.0907524104363074,3.30569732040945,0.000473701849619479,0.4,0.44,0.04,0.0987117014340245,0.405220449236554,0.34265773743909,0.0157774772911779,0.00142110554885844,0.34265773743909,0.34265773743909,50,50,100,1,1,0,1,1,1,0,0,1
650,0,0.14,0.16,0.02,0.0714142842854285,0.280056016805602,0.389717264213638,0.14,0.4,0.26,0.0887918915216925,2.92819530639777,0.00170467905421468,0.28,0.38,0.1,0.09404254356407,1.06334852514778,0.143811963482238,0.389717264213638,0.00511403716264403,0.287623926964477,0.389717264213638,50,50,100,0,1,0,1,1,1,0,0,1
651,0,0.1,0.18,0.08,0.0693974062915899,1.15278083540847,0.12450017622605,0.12,0.28,0.16,0.08,2,0.0227501319481792,0.34,0.42,0.08,0.0970772887960928,0.824085643430329,0.204945448480806,0.2490003524521,0.0682503958445377,0.2490003524521,0.2490003524521,50,50,100,0,0,0,1,1,1,0,0,0
652,0,0.04,0.36,0.32,0.08,4,3.167124183312E-05,0.2,0.54,0.34,0.0965608616365865,3.52109534067347,0.000214884032202822,0.4,0.5,0.1,0.099498743710662,1.00503781525921,0.15743932066821,9.501372549936E-05,0.000429768064405645,0.15743932066821,0.15743932066821,50,50,100,1,1,0,1,1,1,0,0,1
653,0,0.08,0.24,0.16,0.0733212111192934,2.18217890235992,0.0145481658706261,0.12,0.36,0.24,0.0854166260162505,2.80975743474508,0.00247894254063541,0.32,0.48,0.16,0.0979795897113271,1.63299316185545,0.0512352174298747,0.0290963317412523,0.00743682762190624,0.0512352174298747,0.0512352174298747,50,50,100,0,1,0,1,1,1,0,0,1
654,0,0.06,0.2,0.14,0.0672606868832009,2.08145361707518,0.0186962026940698,0.1,0.36,0.26,0.0841665016500033,3.08911496739142,0.00100376868210039,0.22,0.48,0.26,0.0953939201416946,2.72554057547699,0.00320981427071687,0.0186962026940698,0.00301130604630118,0.00641962854143375,0.0186962026940698,50,50,100,1,1,1,1,1,1,0,0,1
655,0,0.1,0.24,0.14,0.0751265598839718,1.86352203822751,0.0311944274351265,0.14,0.26,0.12,0.08,1.5,0.0668072012688581,0.32,0.58,0.26,0.099498743710662,2.61309831967395,0.00448627429805881,0.062388854870253,0.0668072012688582,0.0134588228941765,0.0668072012688582,50,50,100,0,0,1,1,1,1,0,0,1
656,0,0.08,0.3,0.22,0.0784601809837321,2.8039700806402,0.00252387944939281,0.14,0.42,0.28,0.0897997772825746,3.11804782231162,0.000910266304662621,0.36,0.48,0.12,0.0987117014340245,1.21566134770966,0.112056977004428,0.00504775889878562,0.00273079891398787,0.112056977004428,0.112056977004428,50,50,100,1,1,0,1,1,1,0,0,1
657,0,0.12,0.36,0.24,0.0854166260162505,2.80975743474508,0.00247894254063541,0.18,0.36,0.18,0.0887918915216925,2.02721213519846,0.0213203613200479,0.28,0.5,0.22,0.0975499871860576,2.25525401228801,0.0120586947041532,0.00743682762190624,0.0241173894083065,0.0241173894083065,0.0241173894083065,50,50,100,1,1,1,1,1,1,0,0,1
658,0,0.04,0.24,0.2,0.0693974062915899,2.88195208852117,0.00197609911683638,0.26,0.32,0.06,0.0907524104363074,0.66113946408189,0.254261439415244,0.28,0.34,0.06,0.0924986486387774,0.648658125096616,0.258279688239382,0.00592829735050915,0.508522878830488,0.508522878830488,0.508522878830488,50,50,100,1,0,0,1,1,1,0,0,1
659,0,0.14,0.36,0.22,0.0866025403784439,2.54034118443435,0.00553721883807834,0.16,0.34,0.18,0.0866025403784439,2.07846096908265,0.0188334611143144,0.28,0.46,0.18,0.0965608616365865,1.8641092980036,0.0311531785390504,0.016611656514235,0.0376669222286288,0.0376669222286288,0.0376669222286288,50,50,100,1,0,0,1,1,1,0,0,1
660,0,0.14,0.44,0.3,0.0907524104363074,3.30569732040945,0.000473701849619479,0.2,0.44,0.24,0.0932952303175248,2.57247877713763,0.00504865732375359,0.32,0.52,0.2,0.0987117014340245,2.02610224618277,0.0213771539887607,0.00142110554885844,0.0100973146475072,0.0213771539887607,0.0213771539887607,50,50,100,1,1,1,1,1,1,0,0,1
661,0,0.12,0.26,0.14,0.0784601809837321,1.78434459677104,0.03718384387469,0.12,0.4,0.28,0.0877268487978452,3.19172526811287,0.000707128905764298,0.22,0.48,0.26,0.0953939201416946,2.72554057547699,0.00320981427071687,0.03718384387469,0.0021213867172929,0.00641962854143375,0.03718384387469,50,50,100,0,1,1,1,1,1,0,0,1
662,0,0.16,0.26,0.1,0.0814616474176652,1.22757154035059,0.109803925398587,0.24,0.44,0.2,0.0947417542586161,2.11100165460375,0.0173860848219682,0.28,0.42,0.14,0.0953939201416946,1.46759877141069,0.0711066209681963,0.142213241936393,0.0521582544659048,0.142213241936393,0.142213241936393,50,50,100,0,0,0,1,1,1,0,0,0
663,0,0.12,0.16,0.04,0.0693974062915899,0.576390417704235,0.282175659909079,0.14,0.34,0.2,0.0854166260162505,2.34146452895423,0.00960412554850698,0.2,0.38,0.18,0.0907524104363074,1.98341839224567,0.0236603571906882,0.282175659909079,0.028812376645521,0.0473207143813764,0.282175659909079,50,50,100,0,0,0,1,1,1,0,0,0
664,0,0.06,0.2,0.14,0.0672606868832009,2.08145361707518,0.0186962026940698,0.12,0.26,0.14,0.0784601809837321,1.78434459677104,0.03718384387469,0.38,0.42,0.04,0.0979795897113271,0.408248290463863,0.341545699154804,0.0560886080822095,0.07436768774938,0.341545699154805,0.341545699154805,50,50,100,0,0,0,1,1,1,0,0,0
665,0,0.08,0.24,0.16,0.0733212111192934,2.18217890235992,0.0145481658706261,0.18,0.32,0.14,0.0866025403784439,1.61658075373095,0.0529844045636011,0.32,0.5,0.18,0.0983666610188635,1.82988827856505,0.0336333232676759,0.0436444976118784,0.0672666465353518,0.0672666465353518,0.0672666465353518,50,50,100,0,0,0,1,1,1,0,0,0
666,0,0.16,0.24,0.08,0.08,1,0.158655253931457,0.14,0.34,0.2,0.0854166260162505,2.34146452895423,0.00960412554850698,0.32,0.6,0.28,0.0996794863550169,2.80900323866795,0.00248475733298248,0.158655253931457,0.019208251097014,0.00745427199894744,0.158655253931457,50,50,100,0,1,1,1,1,1,0,0,1
